BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
C4F7N                                                           
cross_section_C4F7N.txt
--------------------------------------------------
CO2                                                             
cross_section_CO2_IST-Lisbon.txt
 
 
 
 Conditions
A1     Electric field / N (Td)                                         
A2     Angular frequency / N (m3/s)               0.000    
A3     Cosine of E-B field angle                  0.000    
A4     Gas temperature (K)                        300.0    
A5     Excitation temperature (K)                 300.0    
A6     Transition energy (eV)                     0.000    
A7     Ionization degree                          0.000    
A8     Plasma density (1/m3)                     0.1000E+19
A9     Ion charge parameter                       1.000    
A10    Ion/neutral mass ratio                     1.000    
A11    e-e momentum effects                       0.000    
A12    Energy sharing                             1.000    
A13    Growth model                               1.000    
A14    Maxwellian mean energy (eV)                0.000    
A15    # of grid points                           200.0    
A16    Grid type                                                       
A17    Maximum energy                                                  
A18    Precision                                 0.1000E-09
A19    Convergence                               0.1000E-03
A20    Maximum # of iterations                    1000.    
A21    Mole fraction C4F7N                       0.1000E-01
A22    Mole fraction CO2                         0.9900    
          70   13.95      0.2132      0.2587E+25  0.4881E+24  0.5651E+25  0.2113E+25  0.8712E-13  0.6799E-13   0.000      0.8510E-15   0.000      0.2358E-19  0.5034E-15  0.2461E-18  0.6853E-15 -0.1815E-15   5.098       513.0       2.000    
          71   14.49      0.2419      0.2644E+25  0.5723E+24  0.5697E+25  0.2364E+25  0.8548E-13  0.6653E-13   0.000      0.8239E-15   0.000      0.2150E-19  0.5554E-15  0.2759E-18  0.7550E-15 -0.1993E-15   5.098       8.000       1.000    
          72   15.06      0.2762      0.2713E+25  0.6729E+24  0.5725E+25  0.2608E+25  0.8364E-13  0.6482E-13   0.000      0.7945E-15   0.000      0.1945E-19  0.6152E-15  0.3116E-18  0.8349E-15 -0.2195E-15   5.098       12.00       1.000    
          73   15.64      0.3157      0.2784E+25  0.7886E+24  0.5726E+25  0.2835E+25  0.8165E-13  0.6317E-13   0.000      0.7644E-15   0.000      0.1755E-19  0.6814E-15  0.3532E-18  0.9228E-15 -0.2414E-15   6.072       20.00       2.000    
          74   16.25      0.3591      0.2850E+25  0.9137E+24  0.5696E+25  0.3037E+25  0.7960E-13  0.6172E-13   0.000      0.7331E-15   0.000      0.1583E-19  0.7528E-15  0.3995E-18  0.1016E-14 -0.2633E-15   6.072       11.00       1.000    
          75   16.89      0.4077      0.2915E+25  0.1053E+25  0.5648E+25  0.3218E+25  0.7743E-13  0.6034E-13   0.000      0.7003E-15   0.000      0.1423E-19  0.8311E-15  0.4522E-18  0.1118E-14 -0.2856E-15   7.231       22.00       2.000    
          76   17.54      0.4588      0.2969E+25  0.1195E+25  0.5577E+25  0.3374E+25  0.7531E-13  0.5925E-13   0.000      0.6683E-15   0.000      0.1283E-19  0.9136E-15  0.5086E-18  0.1221E-14 -0.3067E-15   7.231       10.00       1.000    
          77   18.23      0.5137      0.3022E+25  0.1349E+25  0.5498E+25  0.3513E+25  0.7318E-13  0.5820E-13   0.000      0.6357E-15   0.000      0.1154E-19  0.1004E-14  0.5707E-18  0.1330E-14 -0.3267E-15   8.612       22.00       2.000    
          78   18.94      0.5701      0.3058E+25  0.1501E+25  0.5402E+25  0.3630E+25  0.7114E-13  0.5751E-13   0.000      0.6044E-15   0.000      0.1044E-19  0.1097E-14  0.6360E-18  0.1440E-14 -0.3447E-15   8.612       10.00       1.000    
          79   19.67      0.6282      0.3085E+25  0.1654E+25  0.5298E+25  0.3730E+25  0.6919E-13  0.5701E-13   0.000      0.5737E-15   0.000      0.9453E-20  0.1194E-14  0.7054E-18  0.1554E-14 -0.3605E-15   8.612       8.000       1.000    
          80   20.44      0.6884      0.3108E+25  0.1811E+25  0.5193E+25  0.3816E+25  0.6727E-13  0.5658E-13   0.000      0.5414E-15   0.000      0.8521E-20  0.1299E-14  0.7797E-18  0.1671E-14 -0.3728E-15   10.26       19.00       2.000    
          81   21.23      0.7479      0.3115E+25  0.1961E+25  0.5078E+25  0.3889E+25  0.6557E-13  0.5647E-13   0.000      0.5130E-15   0.000      0.7756E-20  0.1405E-14  0.8560E-18  0.1788E-14 -0.3838E-15   10.26       9.000       1.000    
          82   22.06      0.8074      0.3112E+25  0.2107E+25  0.4961E+25  0.3951E+25  0.6401E-13  0.5652E-13   0.000      0.4859E-15   0.000      0.7078E-20  0.1515E-14  0.9353E-18  0.1907E-14 -0.3924E-15   10.26       8.000       1.000    
          83   22.92      0.8663      0.3099E+25  0.2246E+25  0.4842E+25  0.4002E+25  0.6262E-13  0.5676E-13   0.000      0.4601E-15   0.000      0.6477E-20  0.1628E-14  0.1017E-17  0.2026E-14 -0.3986E-15   12.21       18.00       2.000    
          84   23.81      0.9246      0.3078E+25  0.2380E+25  0.4723E+25  0.4046E+25  0.6138E-13  0.5714E-13   0.000      0.4355E-15   0.000      0.5941E-20  0.1746E-14  0.1103E-17  0.2148E-14 -0.4027E-15   12.21       9.000       1.000    
          85   24.74      0.9820      0.3050E+25  0.2507E+25  0.4602E+25  0.4081E+25  0.6032E-13  0.5767E-13   0.000      0.4123E-15   0.000      0.5464E-20  0.1867E-14  0.1191E-17  0.2271E-14 -0.4049E-15   12.21       8.000       1.000    
          86   25.70       1.038      0.3015E+25  0.2626E+25  0.4482E+25  0.4110E+25  0.5942E-13  0.5834E-13   0.000      0.3905E-15   0.000      0.5039E-20  0.1992E-14  0.1283E-17  0.2396E-14 -0.4055E-15   12.21       7.000       1.000    
          87   26.70       1.093      0.2973E+25  0.2737E+25  0.4362E+25  0.4132E+25  0.5870E-13  0.5916E-13  0.7509E-26  0.3700E-15  0.9458E-31  0.4660E-20  0.2120E-14  0.1379E-17  0.2524E-14 -0.4046E-15   14.53       15.00       2.000    
          88   27.74       1.147      0.2926E+25  0.2841E+25  0.4243E+25  0.4149E+25  0.5815E-13  0.6011E-13  0.2370E-25  0.3507E-15  0.2919E-30  0.4320E-20  0.2252E-14  0.1479E-17  0.2654E-14 -0.4025E-15   14.53       8.000       1.000    
          89   28.82       1.200      0.2875E+25  0.2937E+25  0.4124E+25  0.4161E+25  0.5776E-13  0.6118E-13  0.7066E-25  0.3327E-15  0.8527E-30  0.4015E-20  0.2389E-14  0.1584E-17  0.2787E-14 -0.3994E-15   14.53       7.000       1.000    
          90   29.95       1.253      0.2820E+25  0.3025E+25  0.4006E+25  0.4168E+25  0.5754E-13  0.6238E-13  0.1995E-24  0.3159E-15  0.2363E-29  0.3741E-20  0.2529E-14  0.1696E-17  0.2923E-14 -0.3957E-15   14.53       6.000       1.000    
          91   31.11       1.304      0.2761E+25  0.3105E+25  0.3889E+25  0.4171E+25  0.5749E-13  0.6370E-13  0.5349E-24  0.3001E-15  0.6226E-29  0.3493E-20  0.2673E-14  0.1815E-17  0.3063E-14 -0.3914E-15   14.53       7.000       1.000    
          92   32.32       1.355      0.2700E+25  0.3178E+25  0.3773E+25  0.4169E+25  0.5760E-13  0.6515E-13  0.2127E-23  0.2854E-15  0.2437E-28  0.3270E-20  0.2821E-14  0.1943E-17  0.3206E-14 -0.3867E-15   17.26       14.00       2.000    
          93   33.58       1.406      0.2637E+25  0.3244E+25  0.3658E+25  0.4164E+25  0.5788E-13  0.6670E-13  0.5330E-23  0.2716E-15  0.6019E-28  0.3067E-20  0.2974E-14  0.2081E-17  0.3354E-14 -0.3819E-15   17.26       6.000       1.000    
          94   34.89       1.458      0.2572E+25  0.3304E+25  0.3545E+25  0.4156E+25  0.5832E-13  0.6837E-13  0.1278E-22  0.2586E-15  0.1424E-27  0.2881E-20  0.3131E-14  0.2231E-17  0.3506E-14 -0.3769E-15   17.26       6.000       1.000    
          95   36.25       1.510      0.2507E+25  0.3358E+25  0.3433E+25  0.4145E+25  0.5893E-13  0.7016E-13  0.2938E-22  0.2464E-15  0.3234E-27  0.2712E-20  0.3294E-14  0.2395E-17  0.3664E-14 -0.3720E-15   17.26       6.000       1.000    
          96   37.66       1.563      0.2441E+25  0.3406E+25  0.3322E+25  0.4132E+25  0.5970E-13  0.7206E-13  0.6490E-22  0.2350E-15  0.7061E-27  0.2556E-20  0.3461E-14  0.2574E-17  0.3826E-14 -0.3672E-15   17.26       6.000       1.000    
          97   39.13       1.617      0.2374E+25  0.3449E+25  0.3214E+25  0.4117E+25  0.6064E-13  0.7408E-13  0.1379E-21  0.2242E-15  0.1485E-26  0.2413E-20  0.3635E-14  0.2770E-17  0.3995E-14 -0.3625E-15   17.26       6.000       1.000    
          98   40.65       1.673      0.2308E+25  0.3487E+25  0.3108E+25  0.4101E+25  0.6174E-13  0.7620E-13  0.2834E-21  0.2140E-15  0.3020E-26  0.2281E-20  0.3814E-14  0.2985E-17  0.4169E-14 -0.3581E-15   20.49       12.00       2.000    
          99   42.23       1.732      0.2243E+25  0.3520E+25  0.3005E+25  0.4084E+25  0.6300E-13  0.7843E-13  0.5609E-21  0.2044E-15  0.5923E-26  0.2158E-20  0.3999E-14  0.3220E-17  0.4350E-14 -0.3539E-15   20.49       6.000       1.000    
         100   43.88       1.792      0.2178E+25  0.3550E+25  0.2905E+25  0.4067E+25  0.6442E-13  0.8076E-13  0.1074E-20  0.1953E-15  0.1124E-25  0.2043E-20  0.4192E-14  0.3475E-17  0.4539E-14 -0.3499E-15   20.49       6.000       1.000    
         101   45.58       1.855      0.2114E+25  0.3576E+25  0.2808E+25  0.4051E+25  0.6598E-13  0.8319E-13  0.1993E-20  0.1866E-15  0.2068E-25  0.1936E-20  0.4393E-14  0.3752E-17  0.4736E-14 -0.3462E-15   20.49       6.000       1.000    
         102   47.36       1.921      0.2052E+25  0.3598E+25  0.2716E+25  0.4035E+25  0.6768E-13  0.8571E-13  0.3590E-20  0.1784E-15  0.3694E-25  0.1836E-20  0.4602E-14  0.4051E-17  0.4941E-14 -0.3428E-15   20.49       6.000       1.000    
         103   49.20       1.989      0.1992E+25  0.3618E+25  0.2627E+25  0.4020E+25  0.6951E-13  0.8831E-13  0.6286E-20  0.1707E-15  0.6414E-25  0.1742E-20  0.4821E-14  0.4372E-17  0.5157E-14 -0.3395E-15   20.49       6.000       1.000    
         104   51.12       2.060      0.1933E+25  0.3636E+25  0.2543E+25  0.4008E+25  0.7145E-13  0.9099E-13  0.1071E-19  0.1633E-15  0.1084E-24  0.1653E-20  0.5051E-14  0.4714E-17  0.5383E-14 -0.3365E-15   20.49       6.000       1.000    
         105   53.11       2.134      0.1877E+25  0.3651E+25  0.2463E+25  0.3997E+25  0.7350E-13  0.9373E-13  0.1781E-19  0.1564E-15  0.1787E-24  0.1569E-20  0.5293E-14  0.5079E-17  0.5622E-14 -0.3336E-15   24.31       12.00       2.000    
         106   55.18       2.210      0.1822E+25  0.3665E+25  0.2388E+25  0.3988E+25  0.7564E-13  0.9652E-13  0.2889E-19  0.1497E-15  0.2873E-24  0.1489E-20  0.5548E-14  0.5464E-17  0.5873E-14 -0.3309E-15   24.31       6.000       1.000    
         107   57.32       2.289      0.1770E+25  0.3678E+25  0.2317E+25  0.3982E+25  0.7785E-13  0.9936E-13  0.4580E-19  0.1435E-15  0.4514E-24  0.1414E-20  0.5817E-14  0.5868E-17  0.6140E-14 -0.3283E-15   24.31       5.000       1.000    
         108   59.56       2.369      0.1720E+25  0.3690E+25  0.2250E+25  0.3978E+25  0.8012E-13  0.1022E-12  0.7107E-19  0.1376E-15  0.6936E-24  0.1343E-20  0.6102E-14  0.6291E-17  0.6422E-14 -0.3258E-15   24.31       5.000       1.000    
         109   61.87       2.452      0.1673E+25  0.3700E+25  0.2187E+25  0.3977E+25  0.8244E-13  0.1051E-12  0.1081E-18  0.1320E-15  0.1044E-23  0.1275E-20  0.6405E-14  0.6732E-17  0.6722E-14 -0.3233E-15   24.31       5.000       1.000    
         110   64.28       2.537      0.1628E+25  0.3711E+25  0.2128E+25  0.3978E+25  0.8479E-13  0.1081E-12  0.1612E-18  0.1267E-15  0.1541E-23  0.1210E-20  0.6727E-14  0.7190E-17  0.7041E-14 -0.3209E-15   24.31       5.000       1.000    
         111   66.79       2.624      0.1585E+25  0.3720E+25  0.2073E+25  0.3981E+25  0.8717E-13  0.1110E-12  0.2363E-18  0.1216E-15  0.2232E-23  0.1149E-20  0.7069E-14  0.7664E-17  0.7380E-14 -0.3185E-15   24.31       5.000       1.000    
         112   69.39       2.712      0.1544E+25  0.3730E+25  0.2021E+25  0.3986E+25  0.8957E-13  0.1139E-12  0.3405E-18  0.1169E-15  0.3178E-23  0.1091E-20  0.7434E-14  0.8153E-17  0.7742E-14 -0.3161E-15   24.31       5.000       1.000    
         113   72.09       2.801      0.1505E+25  0.3739E+25  0.1972E+25  0.3993E+25  0.9197E-13  0.1168E-12  0.4829E-18  0.1124E-15  0.4450E-23  0.1036E-20  0.7823E-14  0.8657E-17  0.8128E-14 -0.3136E-15   28.83       10.00       2.000    
         114   74.90       2.891      0.1469E+25  0.3749E+25  0.1926E+25  0.4003E+25  0.9438E-13  0.1198E-12  0.6747E-18  0.1082E-15  0.6135E-23  0.9840E-21  0.8237E-14  0.9174E-17  0.8539E-14 -0.3110E-15   28.83       5.000       1.000    
         115   77.81       2.983      0.1434E+25  0.3759E+25  0.1883E+25  0.4014E+25  0.9678E-13  0.1227E-12  0.9295E-18  0.1042E-15  0.8333E-23  0.9345E-21  0.8680E-14  0.9705E-17  0.8979E-14 -0.3082E-15   28.83       5.000       1.000    
         116   80.84       3.076      0.1400E+25  0.3769E+25  0.1842E+25  0.4026E+25  0.9918E-13  0.1256E-12  0.1264E-17  0.1005E-15  0.1116E-22  0.8875E-21  0.9152E-14  0.1025E-16  0.9448E-14 -0.3052E-15   28.83       5.000       1.000    
         117   83.99       3.170      0.1369E+25  0.3779E+25  0.1803E+25  0.4040E+25  0.1016E-12  0.1285E-12  0.1697E-17  0.9692E-16  0.1476E-22  0.8429E-21  0.9657E-14  0.1081E-16  0.9948E-14 -0.3019E-15   28.83       5.000       1.000    
         118   87.26       3.265      0.1339E+25  0.3790E+25  0.1766E+25  0.4055E+25  0.1039E-12  0.1314E-12  0.2252E-17  0.9355E-16  0.1928E-22  0.8007E-21  0.1019E-13  0.1138E-16  0.1048E-13 -0.2981E-15   28.83       5.000       1.000    
         119   90.66       3.360      0.1310E+25  0.3801E+25  0.1731E+25  0.4070E+25  0.1063E-12  0.1342E-12  0.2956E-17  0.9037E-16  0.2489E-22  0.7607E-21  0.1077E-13  0.1196E-16  0.1105E-13 -0.2937E-15   28.83       5.000       1.000    
         120   94.19       3.457      0.1283E+25  0.3812E+25  0.1698E+25  0.4087E+25  0.1087E-12  0.1371E-12  0.3840E-17  0.8735E-16  0.3178E-22  0.7229E-21  0.1138E-13  0.1256E-16  0.1166E-13 -0.2887E-15   28.83       5.000       1.000    
         121   97.85       3.554      0.1257E+25  0.3823E+25  0.1665E+25  0.4105E+25  0.1110E-12  0.1399E-12  0.4941E-17  0.8448E-16  0.4018E-22  0.6869E-21  0.1203E-13  0.1317E-16  0.1230E-13 -0.2827E-15   34.17       10.00       2.000    
         122   101.7       3.652      0.1232E+25  0.3835E+25  0.1634E+25  0.4123E+25  0.1133E-12  0.1428E-12  0.6298E-17  0.8177E-16  0.5029E-22  0.6529E-21  0.1273E-13  0.1380E-16  0.1299E-13 -0.2756E-15   34.17       5.000       1.000    
         123   105.6       3.751      0.1208E+25  0.3848E+25  0.1605E+25  0.4141E+25  0.1156E-12  0.1456E-12  0.7958E-17  0.7918E-16  0.6238E-22  0.6207E-21  0.1347E-13  0.1444E-16  0.1373E-13 -0.2672E-15   34.17       5.000       1.000    
         124   109.7       3.851      0.1185E+25  0.3860E+25  0.1576E+25  0.4160E+25  0.1180E-12  0.1485E-12  0.9973E-17  0.7673E-16  0.7672E-22  0.5902E-21  0.1426E-13  0.1510E-16  0.1451E-13 -0.2571E-15   34.17       4.000       1.000    
         125   114.0       3.951      0.1162E+25  0.3873E+25  0.1548E+25  0.4179E+25  0.1203E-12  0.1513E-12  0.1240E-16  0.7439E-16  0.9358E-22  0.5614E-21  0.1511E-13  0.1577E-16  0.1534E-13 -0.2449E-15   34.17       4.000       1.000    
         126   118.4       4.053      0.1141E+25  0.3886E+25  0.1521E+25  0.4199E+25  0.1226E-12  0.1542E-12  0.1531E-16  0.7215E-16  0.1133E-21  0.5340E-21  0.1600E-13  0.1646E-16  0.1622E-13 -0.2304E-15   34.17       4.000       1.000    
         127   123.1       4.156      0.1120E+25  0.3900E+25  0.1495E+25  0.4218E+25  0.1248E-12  0.1570E-12  0.1877E-16  0.7002E-16  0.1361E-21  0.5080E-21  0.1696E-13  0.1717E-16  0.1716E-13 -0.2130E-15   34.17       4.000       1.000    
         128   127.8       4.259      0.1100E+25  0.3913E+25  0.1469E+25  0.4238E+25  0.1271E-12  0.1599E-12  0.2285E-16  0.6798E-16  0.1625E-21  0.4834E-21  0.1798E-13  0.1789E-16  0.1815E-13 -0.1922E-15   34.17       4.000       1.000    
         129   132.8       4.364      0.1080E+25  0.3928E+25  0.1445E+25  0.4258E+25  0.1294E-12  0.1628E-12  0.2766E-16  0.6603E-16  0.1927E-21  0.4601E-21  0.1906E-13  0.1864E-16  0.1921E-13 -0.1675E-15   40.48       9.000       2.000    
         130   138.0       4.469      0.1061E+25  0.3942E+25  0.1421E+25  0.4277E+25  0.1317E-12  0.1657E-12  0.3327E-16  0.6416E-16  0.2271E-21  0.4380E-21  0.2021E-13  0.1940E-16  0.2033E-13 -0.1380E-15   40.48       5.000       1.000    
         131   143.4       4.576      0.1043E+25  0.3956E+25  0.1397E+25  0.4297E+25  0.1340E-12  0.1686E-12  0.3980E-16  0.6236E-16  0.2662E-21  0.4170E-21  0.2144E-13  0.2019E-16  0.2152E-13 -0.1032E-15   40.48       4.000       1.000    
         132   148.9       4.684      0.1025E+25  0.3971E+25  0.1374E+25  0.4316E+25  0.1363E-12  0.1716E-12  0.4737E-16  0.6064E-16  0.3102E-21  0.3971E-21  0.2274E-13  0.2100E-16  0.2278E-13 -0.6217E-16   40.48       4.000       1.000    
         133   154.7       4.793      0.1008E+25  0.3985E+25  0.1352E+25  0.4336E+25  0.1387E-12  0.1745E-12  0.5608E-16  0.5898E-16  0.3596E-21  0.3782E-21  0.2413E-13  0.2183E-16  0.2412E-13 -0.1389E-16   40.48       4.000       1.000    
         134   160.8       4.903      0.9906E+24  0.4000E+25  0.1330E+25  0.4355E+25  0.1410E-12  0.1776E-12  0.6608E-16  0.5738E-16  0.4149E-21  0.3603E-21  0.2561E-13  0.2268E-16  0.2554E-13  0.4265E-16   40.48       4.000       1.000    
         135   167.0       5.015      0.9739E+24  0.4015E+25  0.1308E+25  0.4374E+25  0.1433E-12  0.1806E-12  0.7750E-16  0.5584E-16  0.4764E-21  0.3432E-21  0.2717E-13  0.2356E-16  0.2704E-13  0.1086E-15   40.48       4.000       1.000    
         136   173.5       5.128      0.9577E+24  0.4030E+25  0.1287E+25  0.4393E+25  0.1457E-12  0.1837E-12  0.9051E-16  0.5435E-16  0.5446E-21  0.3271E-21  0.2884E-13  0.2447E-16  0.2863E-13  0.1854E-15   40.48       4.000       1.000    
         137   180.3       5.242      0.9417E+24  0.4044E+25  0.1267E+25  0.4412E+25  0.1481E-12  0.1868E-12  0.1053E-15  0.5292E-16  0.6199E-21  0.3117E-21  0.3061E-13  0.2540E-16  0.3031E-13  0.2743E-15   47.94       8.000       2.000    
         138   187.3       5.358      0.9261E+24  0.4059E+25  0.1246E+25  0.4431E+25  0.1505E-12  0.1899E-12  0.1219E-15  0.5153E-16  0.7028E-21  0.2971E-21  0.3249E-13  0.2636E-16  0.3209E-13  0.3772E-15   47.94       4.000       1.000    
         139   194.6       5.475      0.9108E+24  0.4074E+25  0.1227E+25  0.4449E+25  0.1529E-12  0.1931E-12  0.1407E-15  0.5019E-16  0.7938E-21  0.2832E-21  0.3449E-13  0.2735E-16  0.3397E-13  0.4956E-15   47.94       4.000       1.000    
         140   202.2       5.594      0.8958E+24  0.4089E+25  0.1207E+25  0.4467E+25  0.1553E-12  0.1963E-12  0.1618E-15  0.4889E-16  0.8933E-21  0.2699E-21  0.3662E-13  0.2837E-16  0.3596E-13  0.6316E-15   47.94       5.000       1.000    
         141   210.1       5.715      0.8811E+24  0.4104E+25  0.1188E+25  0.4485E+25  0.1578E-12  0.1996E-12  0.1854E-15  0.4763E-16  0.1002E-20  0.2573E-21  0.3888E-13  0.2943E-16  0.3806E-13  0.7874E-15   47.94       5.000       1.000    
         142   218.2       5.837      0.8667E+24  0.4120E+25  0.1169E+25  0.4503E+25  0.1603E-12  0.2029E-12  0.2118E-15  0.4640E-16  0.1120E-20  0.2453E-21  0.4128E-13  0.3051E-16  0.4028E-13  0.9653E-15   47.94       5.000       1.000    
         143   226.7       5.961      0.8526E+24  0.4135E+25  0.1151E+25  0.4521E+25  0.1628E-12  0.2063E-12  0.2411E-15  0.4522E-16  0.1247E-20  0.2339E-21  0.4383E-13  0.3163E-16  0.4263E-13  0.1168E-14   47.94       5.000       1.000    
         144   235.6       6.087      0.8387E+24  0.4150E+25  0.1133E+25  0.4538E+25  0.1654E-12  0.2097E-12  0.2737E-15  0.4406E-16  0.1386E-20  0.2231E-21  0.4653E-13  0.3279E-16  0.4510E-13  0.1398E-14   47.94       5.000       1.000    
         145   244.7       6.215      0.8250E+24  0.4165E+25  0.1115E+25  0.4556E+25  0.1679E-12  0.2132E-12  0.3099E-15  0.4294E-16  0.1535E-20  0.2127E-21  0.4941E-13  0.3398E-16  0.4772E-13  0.1659E-14   56.76       10.00       2.000    
         146   254.3       6.344      0.8116E+24  0.4180E+25  0.1098E+25  0.4573E+25  0.1705E-12  0.2167E-12  0.3498E-15  0.4185E-16  0.1695E-20  0.2028E-21  0.5247E-13  0.3521E-16  0.5048E-13  0.1954E-14   56.76       5.000       1.000    
         147   264.2       6.476      0.7984E+24  0.4195E+25  0.1081E+25  0.4590E+25  0.1732E-12  0.2203E-12  0.3939E-15  0.4079E-16  0.1868E-20  0.1934E-21  0.5571E-13  0.3648E-16  0.5339E-13  0.2287E-14   56.76       5.000       1.000    
         148   274.4       6.609      0.7854E+24  0.4210E+25  0.1064E+25  0.4607E+25  0.1758E-12  0.2239E-12  0.4424E-15  0.3976E-16  0.2052E-20  0.1845E-21  0.5916E-13  0.3779E-16  0.5646E-13  0.2661E-14   56.76       5.000       1.000    
         149   285.1       6.745      0.7727E+24  0.4225E+25  0.1047E+25  0.4624E+25  0.1785E-12  0.2276E-12  0.4956E-15  0.3875E-16  0.2250E-20  0.1759E-21  0.6281E-13  0.3914E-16  0.5969E-13  0.3082E-14   56.76       5.000       1.000    
         150   296.2       6.883      0.7601E+24  0.4240E+25  0.1031E+25  0.4641E+25  0.1813E-12  0.2314E-12  0.5540E-15  0.3777E-16  0.2461E-20  0.1678E-21  0.6670E-13  0.4054E-16  0.6311E-13  0.3553E-14   56.76       5.000       1.000    
         151   307.8       7.023      0.7477E+24  0.4254E+25  0.1015E+25  0.4657E+25  0.1841E-12  0.2352E-12  0.6179E-15  0.3682E-16  0.2685E-20  0.1600E-21  0.7082E-13  0.4198E-16  0.6670E-13  0.4081E-14   67.18       10.00       2.000    
         152   319.7       7.165      0.7356E+24  0.4269E+25  0.9997E+24  0.4674E+25  0.1869E-12  0.2391E-12  0.6877E-15  0.3589E-16  0.2924E-20  0.1526E-21  0.7520E-13  0.4347E-16  0.7049E-13  0.4671E-14   67.18       5.000       1.000    
         153   332.2       7.310      0.7237E+24  0.4283E+25  0.9843E+24  0.4691E+25  0.1897E-12  0.2430E-12  0.7638E-15  0.3498E-16  0.3177E-20  0.1455E-21  0.7986E-13  0.4501E-16  0.7449E-13  0.5328E-14   67.18       5.000       1.000    
         154   345.1       7.458      0.7119E+24  0.4298E+25  0.9693E+24  0.4707E+25  0.1926E-12  0.2471E-12  0.8467E-15  0.3410E-16  0.3446E-20  0.1388E-21  0.8480E-13  0.4660E-16  0.7869E-13  0.6061E-14   67.18       5.000       1.000    
         155   358.6       7.608      0.7004E+24  0.4312E+25  0.9545E+24  0.4724E+25  0.1955E-12  0.2511E-12  0.9368E-15  0.3323E-16  0.3730E-20  0.1323E-21  0.9005E-13  0.4824E-16  0.8313E-13  0.6874E-14   67.18       6.000       1.000    
         156   372.5       7.760      0.6890E+24  0.4326E+25  0.9401E+24  0.4741E+25  0.1985E-12  0.2553E-12  0.1035E-14  0.3239E-16  0.4031E-20  0.1262E-21  0.9562E-13  0.4994E-16  0.8779E-13  0.7778E-14   67.18       6.000       1.000    
         157   387.0       7.916      0.6779E+24  0.4341E+25  0.9258E+24  0.4758E+25  0.2015E-12  0.2595E-12  0.1141E-14  0.3157E-16  0.4347E-20  0.1203E-21  0.1015E-12  0.5169E-16  0.9271E-13  0.8779E-14   67.18       6.000       1.000    
         158   402.1       8.074      0.6669E+24  0.4355E+25  0.9119E+24  0.4775E+25  0.2045E-12  0.2637E-12  0.1255E-14  0.3076E-16  0.4681E-20  0.1147E-21  0.1078E-12  0.5350E-16  0.9789E-13  0.9888E-14   79.50       12.00       2.000    
         159   417.8       8.235      0.6561E+24  0.4369E+25  0.8982E+24  0.4792E+25  0.2076E-12  0.2681E-12  0.1379E-14  0.2998E-16  0.5032E-20  0.1094E-21  0.1145E-12  0.5537E-16  0.1033E-12  0.1111E-13   79.50       6.000       1.000    
         160   434.0       8.400      0.6455E+24  0.4383E+25  0.8848E+24  0.4809E+25  0.2108E-12  0.2725E-12  0.1513E-14  0.2921E-16  0.5401E-20  0.1043E-21  0.1216E-12  0.5730E-16  0.1091E-12  0.1246E-13   79.50       6.000       1.000    
         161   450.9       8.567      0.6351E+24  0.4397E+25  0.8716E+24  0.4827E+25  0.2139E-12  0.2770E-12  0.1657E-14  0.2846E-16  0.5788E-20  0.9939E-22  0.1291E-12  0.5930E-16  0.1151E-12  0.1396E-13   79.50       6.000       1.000    
         162   468.5       8.738      0.6248E+24  0.4412E+25  0.8587E+24  0.4845E+25  0.2171E-12  0.2815E-12  0.1813E-14  0.2773E-16  0.6193E-20  0.9473E-22  0.1371E-12  0.6136E-16  0.1215E-12  0.1560E-13   79.50       6.000       1.000    
         163   486.7       8.912      0.6147E+24  0.4426E+25  0.8460E+24  0.4863E+25  0.2204E-12  0.2861E-12  0.1980E-14  0.2701E-16  0.6617E-20  0.9029E-22  0.1456E-12  0.6349E-16  0.1282E-12  0.1740E-13   79.50       6.000       1.000    
         164   505.7       9.090      0.6048E+24  0.4440E+25  0.8336E+24  0.4881E+25  0.2237E-12  0.2908E-12  0.2159E-14  0.2631E-16  0.7061E-20  0.8605E-22  0.1546E-12  0.6569E-16  0.1352E-12  0.1939E-13   94.07       12.00       2.000    
         165   525.3       9.271      0.5951E+24  0.4454E+25  0.8214E+24  0.4900E+25  0.2270E-12  0.2956E-12  0.2352E-14  0.2563E-16  0.7524E-20  0.8199E-22  0.1642E-12  0.6797E-16  0.1426E-12  0.2157E-13   94.07       6.000       1.000    
         166   545.8       9.456      0.5855E+24  0.4468E+25  0.8095E+24  0.4920E+25  0.2304E-12  0.3004E-12  0.2559E-14  0.2496E-16  0.8006E-20  0.7812E-22  0.1744E-12  0.7033E-16  0.1504E-12  0.2396E-13   94.07       6.000       1.000    
         167   567.1       9.645      0.5761E+24  0.4482E+25  0.7978E+24  0.4940E+25  0.2339E-12  0.3053E-12  0.2780E-14  0.2431E-16  0.8509E-20  0.7442E-22  0.1852E-12  0.7276E-16  0.1586E-12  0.2658E-13   94.07       6.000       1.000    
         168   589.1       9.839      0.5668E+24  0.4496E+25  0.7863E+24  0.4960E+25  0.2373E-12  0.3103E-12  0.3016E-14  0.2367E-16  0.9033E-20  0.7089E-22  0.1967E-12  0.7528E-16  0.1672E-12  0.2945E-13   94.07       6.000       1.000    
