BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
C4F7N                                                           
cross_section_C4F7N.txt
--------------------------------------------------
CO2                                                             
cross_section_CO2_IST-Lisbon.txt
 
 
 
 Conditions
A1     Electric field / N (Td)                                         
A2     Angular frequency / N (m3/s)               0.000    
A3     Cosine of E-B field angle                  0.000    
A4     Gas temperature (K)                        300.0    
A5     Excitation temperature (K)                 300.0    
A6     Transition energy (eV)                     0.000    
A7     Ionization degree                          0.000    
A8     Plasma density (1/m3)                     0.1000E+19
A9     Ion charge parameter                       1.000    
A10    Ion/neutral mass ratio                     1.000    
A11    e-e momentum effects                       0.000    
A12    Energy sharing                             1.000    
A13    Growth model                               1.000    
A14    Maxwellian mean energy (eV)                0.000    
A15    # of grid points                           200.0    
A16    Grid type                                                       
A17    Maximum energy                                                  
A18    Precision                                 0.1000E-09
A19    Convergence                               0.1000E-03
A20    Maximum # of iterations                    1000.    
A21    Mole fraction C4F7N                       0.1000    
A22    Mole fraction CO2                         0.9000    
          R#      A1         A16         A17    
          70   13.95       1.362      0.2467E+25  0.2978E+25  0.4081E+25  0.3525E+25  0.5818E-13  0.7129E-13   0.000      0.1904E-14   0.000      0.5531E-19  0.4801E-15  0.1390E-17  0.3072E-14 -0.2593E-14   7.605       65.00       2.000    
          71   14.49       1.380      0.2425E+25  0.2993E+25  0.4007E+25  0.3530E+25  0.5845E-13  0.7253E-13   0.000      0.1868E-14   0.000      0.5316E-19  0.5094E-15  0.1424E-17  0.3087E-14 -0.2579E-14   7.605       39.00       1.000    
          72   15.06       1.397      0.2383E+25  0.3003E+25  0.3934E+25  0.3533E+25  0.5878E-13  0.7380E-13   0.000      0.1835E-14   0.000      0.5114E-19  0.5404E-15  0.1458E-17  0.3102E-14 -0.2563E-14   9.057       78.00       2.000    
          73   15.64       1.414      0.2342E+25  0.3015E+25  0.3861E+25  0.3536E+25  0.5909E-13  0.7510E-13   0.000      0.1804E-14   0.000      0.4925E-19  0.5732E-15  0.1494E-17  0.3124E-14 -0.2552E-14   9.057       39.00       1.000    
          74   16.25       1.432      0.2301E+25  0.3025E+25  0.3790E+25  0.3538E+25  0.5943E-13  0.7643E-13   0.000      0.1776E-14   0.000      0.4749E-19  0.6079E-15  0.1531E-17  0.3149E-14 -0.2543E-14   9.057       37.00       1.000    
          75   16.89       1.449      0.2261E+25  0.3035E+25  0.3719E+25  0.3539E+25  0.5979E-13  0.7778E-13   0.000      0.1750E-14   0.000      0.4583E-19  0.6448E-15  0.1570E-17  0.3179E-14 -0.2535E-14   9.057       35.00       1.000    
          76   17.54       1.465      0.2222E+25  0.3043E+25  0.3649E+25  0.3538E+25  0.6017E-13  0.7915E-13   0.000      0.1726E-14   0.000      0.4428E-19  0.6839E-15  0.1609E-17  0.3212E-14 -0.2530E-14   9.057       33.00       1.000    
          77   18.23       1.480      0.2185E+25  0.3047E+25  0.3580E+25  0.3537E+25  0.6059E-13  0.8050E-13   0.000      0.1704E-14   0.000      0.4279E-19  0.7258E-15  0.1648E-17  0.3247E-14 -0.2523E-14   10.79       67.00       2.000    
          78   18.94       1.497      0.2147E+25  0.3052E+25  0.3512E+25  0.3534E+25  0.6101E-13  0.8191E-13   0.000      0.1684E-14   0.000      0.4141E-19  0.7699E-15  0.1690E-17  0.3289E-14 -0.2521E-14   10.79       34.00       1.000    
          79   19.67       1.513      0.2111E+25  0.3057E+25  0.3445E+25  0.3531E+25  0.6146E-13  0.8333E-13   0.000      0.1665E-14   0.000      0.4011E-19  0.8169E-15  0.1733E-17  0.3335E-14 -0.2520E-14   10.79       32.00       1.000    
          80   20.44       1.529      0.2075E+25  0.3061E+25  0.3379E+25  0.3527E+25  0.6192E-13  0.8476E-13   0.000      0.1648E-14   0.000      0.3886E-19  0.8669E-15  0.1778E-17  0.3386E-14 -0.2521E-14   12.84       63.00       2.000    
          81   21.23       1.545      0.2040E+25  0.3064E+25  0.3314E+25  0.3521E+25  0.6242E-13  0.8621E-13   0.000      0.1633E-14   0.000      0.3768E-19  0.9200E-15  0.1825E-17  0.3441E-14 -0.2523E-14   12.84       31.00       1.000    
          82   22.06       1.562      0.2006E+25  0.3066E+25  0.3250E+25  0.3515E+25  0.6293E-13  0.8767E-13   0.000      0.1618E-14   0.000      0.3655E-19  0.9764E-15  0.1875E-17  0.3501E-14 -0.2526E-14   12.84       29.00       1.000    
          83   22.92       1.578      0.1973E+25  0.3067E+25  0.3186E+25  0.3508E+25  0.6348E-13  0.8915E-13   0.000      0.1604E-14   0.000      0.3546E-19  0.1036E-14  0.1928E-17  0.3565E-14 -0.2531E-14   12.84       27.00       1.000    
          84   23.81       1.595      0.1940E+25  0.3068E+25  0.3123E+25  0.3500E+25  0.6406E-13  0.9066E-13  0.2819E-26  0.1590E-14  0.6102E-31  0.3442E-19  0.1100E-14  0.1984E-17  0.3634E-14 -0.2536E-14   15.27       53.00       2.000    
          85   24.74       1.612      0.1908E+25  0.3068E+25  0.3061E+25  0.3491E+25  0.6469E-13  0.9217E-13  0.9771E-26  0.1577E-14  0.2070E-30  0.3340E-19  0.1168E-14  0.2046E-17  0.3708E-14 -0.2542E-14   15.27       26.00       1.000    
          86   25.70       1.630      0.1877E+25  0.3067E+25  0.2999E+25  0.3481E+25  0.6535E-13  0.9371E-13  0.3178E-25  0.1564E-14  0.6587E-30  0.3241E-19  0.1240E-14  0.2112E-17  0.3787E-14 -0.2549E-14   15.27       24.00       1.000    
          87   26.70       1.649      0.1846E+25  0.3066E+25  0.2937E+25  0.3470E+25  0.6608E-13  0.9528E-13  0.9722E-25  0.1550E-14  0.1972E-29  0.3145E-19  0.1316E-14  0.2186E-17  0.3870E-14 -0.2556E-14   15.27       22.00       1.000    
          88   27.74       1.669      0.1815E+25  0.3065E+25  0.2875E+25  0.3458E+25  0.6686E-13  0.9688E-13  0.2805E-24  0.1536E-14  0.5569E-29  0.3050E-19  0.1397E-14  0.2267E-17  0.3959E-14 -0.2563E-14   15.27       20.00       1.000    
          89   28.82       1.691      0.1785E+25  0.3063E+25  0.2813E+25  0.3446E+25  0.6772E-13  0.9853E-13  0.7651E-24  0.1521E-14  0.1487E-28  0.2956E-19  0.1483E-14  0.2359E-17  0.4052E-14 -0.2572E-14   15.27       16.00       1.000    
          90   29.95       1.714      0.1755E+25  0.3061E+25  0.2751E+25  0.3432E+25  0.6867E-13  0.1002E-12  0.2088E-23  0.1505E-14  0.3973E-28  0.2864E-19  0.1574E-14  0.2463E-17  0.4151E-14 -0.2580E-14   18.14       35.00       2.000    
          91   31.11       1.740      0.1725E+25  0.3059E+25  0.2688E+25  0.3419E+25  0.6971E-13  0.1020E-12  0.5159E-23  0.1488E-14  0.9616E-28  0.2773E-19  0.1669E-14  0.2580E-17  0.4256E-14 -0.2589E-14   18.14       17.00       1.000    
          92   32.32       1.769      0.1694E+25  0.3057E+25  0.2625E+25  0.3405E+25  0.7086E-13  0.1038E-12  0.1216E-22  0.1469E-14  0.2220E-27  0.2683E-19  0.1770E-14  0.2712E-17  0.4366E-14 -0.2599E-14   18.14       14.00       1.000    
          93   33.58       1.800      0.1664E+25  0.3055E+25  0.2562E+25  0.3390E+25  0.7211E-13  0.1057E-12  0.2737E-22  0.1449E-14  0.4899E-27  0.2593E-19  0.1876E-14  0.2862E-17  0.4482E-14 -0.2609E-14   18.14       14.00       1.000    
          94   34.89       1.835      0.1633E+25  0.3053E+25  0.2499E+25  0.3377E+25  0.7349E-13  0.1077E-12  0.5909E-22  0.1428E-14  0.1037E-26  0.2505E-19  0.1988E-14  0.3029E-17  0.4605E-14 -0.2619E-14   18.14       15.00       1.000    
          95   36.25       1.873      0.1603E+25  0.3051E+25  0.2436E+25  0.3363E+25  0.7500E-13  0.1097E-12  0.1225E-21  0.1404E-14  0.2108E-26  0.2417E-19  0.2106E-14  0.3216E-17  0.4733E-14 -0.2630E-14   18.14       14.00       1.000    
          96   37.66       1.914      0.1572E+25  0.3049E+25  0.2373E+25  0.3350E+25  0.7663E-13  0.1119E-12  0.2446E-21  0.1380E-14  0.4130E-26  0.2330E-19  0.2230E-14  0.3424E-17  0.4869E-14 -0.2642E-14   18.14       14.00       1.000    
          97   39.13       1.960      0.1542E+25  0.3047E+25  0.2312E+25  0.3339E+25  0.7838E-13  0.1140E-12  0.4712E-21  0.1354E-14  0.7809E-26  0.2244E-19  0.2361E-14  0.3652E-17  0.5011E-14 -0.2653E-14   18.14       14.00       1.000    
          98   40.65       2.008      0.1512E+25  0.3046E+25  0.2251E+25  0.3328E+25  0.8024E-13  0.1163E-12  0.8806E-21  0.1327E-14  0.1433E-25  0.2159E-19  0.2498E-14  0.3902E-17  0.5160E-14 -0.2665E-14   21.53       25.00       2.000    
          99   42.23       2.061      0.1482E+25  0.3044E+25  0.2193E+25  0.3319E+25  0.8222E-13  0.1186E-12  0.1590E-20  0.1299E-14  0.2539E-25  0.2075E-19  0.2644E-14  0.4172E-17  0.5317E-14 -0.2677E-14   21.53       12.00       1.000    
         100   43.88       2.116      0.1453E+25  0.3044E+25  0.2136E+25  0.3312E+25  0.8430E-13  0.1210E-12  0.2788E-20  0.1270E-14  0.4372E-25  0.1992E-19  0.2798E-14  0.4462E-17  0.5481E-14 -0.2688E-14   21.53       12.00       1.000    
         101   45.58       2.175      0.1425E+25  0.3044E+25  0.2082E+25  0.3307E+25  0.8647E-13  0.1234E-12  0.4757E-20  0.1240E-14  0.7323E-25  0.1910E-19  0.2961E-14  0.4771E-17  0.5654E-14 -0.2698E-14   21.53       12.00       1.000    
         102   47.36       2.237      0.1397E+25  0.3044E+25  0.2030E+25  0.3303E+25  0.8871E-13  0.1259E-12  0.7911E-20  0.1210E-14  0.1196E-24  0.1829E-19  0.3133E-14  0.5098E-17  0.5836E-14 -0.2708E-14   21.53       11.00       1.000    
         103   49.20       2.302      0.1370E+25  0.3045E+25  0.1980E+25  0.3302E+25  0.9102E-13  0.1284E-12  0.1285E-19  0.1180E-14  0.1906E-24  0.1751E-19  0.3317E-14  0.5442E-17  0.6028E-14 -0.2717E-14   21.53       11.00       1.000    
         104   51.12       2.369      0.1344E+25  0.3047E+25  0.1933E+25  0.3303E+25  0.9337E-13  0.1309E-12  0.2040E-19  0.1150E-14  0.2970E-24  0.1674E-19  0.3511E-14  0.5802E-17  0.6230E-14 -0.2724E-14   21.53       10.00       1.000    
         105   53.11       2.439      0.1318E+25  0.3050E+25  0.1888E+25  0.3305E+25  0.9577E-13  0.1334E-12  0.3172E-19  0.1120E-14  0.4530E-24  0.1599E-19  0.3719E-14  0.6177E-17  0.6443E-14 -0.2731E-14   21.53       10.00       1.000    
         106   55.18       2.510      0.1294E+25  0.3053E+25  0.1846E+25  0.3310E+25  0.9819E-13  0.1359E-12  0.4844E-19  0.1090E-14  0.6784E-24  0.1526E-19  0.3940E-14  0.6565E-17  0.6669E-14 -0.2736E-14   25.54       20.00       2.000    
         107   57.32       2.584      0.1270E+25  0.3057E+25  0.1806E+25  0.3316E+25  0.1006E-12  0.1384E-12  0.7251E-19  0.1060E-14  0.9956E-24  0.1456E-19  0.4175E-14  0.6965E-17  0.6907E-14 -0.2739E-14   25.54       9.000       1.000    
         108   59.56       2.658      0.1248E+25  0.3061E+25  0.1768E+25  0.3324E+25  0.1031E-12  0.1410E-12  0.1064E-18  0.1031E-14  0.1432E-23  0.1388E-19  0.4426E-14  0.7376E-17  0.7160E-14 -0.2742E-14   25.54       9.000       1.000    
         109   61.87       2.735      0.1226E+25  0.3066E+25  0.1732E+25  0.3333E+25  0.1055E-12  0.1435E-12  0.1541E-18  0.1003E-14  0.2032E-23  0.1322E-19  0.4693E-14  0.7799E-17  0.7428E-14 -0.2742E-14   25.54       9.000       1.000    
         110   64.28       2.812      0.1205E+25  0.3072E+25  0.1698E+25  0.3344E+25  0.1080E-12  0.1460E-12  0.2198E-18  0.9751E-15  0.2838E-23  0.1259E-19  0.4979E-14  0.8233E-17  0.7713E-14 -0.2742E-14   25.54       9.000       1.000    
         111   66.79       2.891      0.1185E+25  0.3079E+25  0.1665E+25  0.3356E+25  0.1104E-12  0.1485E-12  0.3091E-18  0.9480E-15  0.3906E-23  0.1198E-19  0.5284E-14  0.8676E-17  0.8016E-14 -0.2740E-14   25.54       8.000       1.000    
         112   69.39       2.971      0.1165E+25  0.3087E+25  0.1634E+25  0.3370E+25  0.1128E-12  0.1509E-12  0.4288E-18  0.9215E-15  0.5303E-23  0.1140E-19  0.5610E-14  0.9129E-17  0.8337E-14 -0.2737E-14   25.54       8.000       1.000    
         113   72.09       3.051      0.1146E+25  0.3095E+25  0.1605E+25  0.3384E+25  0.1152E-12  0.1534E-12  0.5874E-18  0.8958E-15  0.7107E-23  0.1084E-19  0.5958E-14  0.9591E-17  0.8680E-14 -0.2732E-14   25.54       8.000       1.000    
         114   74.90       3.133      0.1128E+25  0.3104E+25  0.1577E+25  0.3399E+25  0.1176E-12  0.1559E-12  0.7950E-18  0.8708E-15  0.9409E-23  0.1031E-19  0.6329E-14  0.1006E-16  0.9045E-14 -0.2726E-14   25.54       8.000       1.000    
         115   77.81       3.216      0.1111E+25  0.3113E+25  0.1549E+25  0.3415E+25  0.1200E-12  0.1584E-12  0.1064E-17  0.8465E-15  0.1231E-22  0.9795E-20  0.6725E-14  0.1054E-16  0.9433E-14 -0.2719E-14   30.28       16.00       2.000    
         116   80.84       3.299      0.1094E+25  0.3123E+25  0.1523E+25  0.3432E+25  0.1224E-12  0.1608E-12  0.1409E-17  0.8229E-15  0.1594E-22  0.9308E-20  0.7147E-14  0.1104E-16  0.9846E-14 -0.2710E-14   30.28       7.000       1.000    
         117   83.99       3.383      0.1077E+25  0.3134E+25  0.1498E+25  0.3449E+25  0.1247E-12  0.1633E-12  0.1847E-17  0.8000E-15  0.2042E-22  0.8844E-20  0.7598E-14  0.1154E-16  0.1029E-13 -0.2701E-14   30.28       7.000       1.000    
         118   87.26       3.468      0.1061E+25  0.3145E+25  0.1473E+25  0.3467E+25  0.1271E-12  0.1658E-12  0.2398E-17  0.7778E-15  0.2590E-22  0.8402E-20  0.8078E-14  0.1205E-16  0.1076E-13 -0.2689E-14   30.28       7.000       1.000    
         119   90.66       3.554      0.1045E+25  0.3156E+25  0.1450E+25  0.3485E+25  0.1294E-12  0.1683E-12  0.3085E-17  0.7562E-15  0.3256E-22  0.7981E-20  0.8590E-14  0.1257E-16  0.1125E-13 -0.2677E-14   30.28       7.000       1.000    
         120   94.19       3.641      0.1030E+25  0.3168E+25  0.1427E+25  0.3503E+25  0.1317E-12  0.1708E-12  0.3936E-17  0.7353E-15  0.4058E-22  0.7580E-20  0.9136E-14  0.1311E-16  0.1179E-13 -0.2663E-14   30.28       7.000       1.000    
         121   97.85       3.729      0.1015E+25  0.3181E+25  0.1404E+25  0.3522E+25  0.1340E-12  0.1733E-12  0.4981E-17  0.7150E-15  0.5015E-22  0.7199E-20  0.9718E-14  0.1366E-16  0.1235E-13 -0.2647E-14   30.28       7.000       1.000    
         122   101.7       3.817      0.1000E+25  0.3193E+25  0.1382E+25  0.3540E+25  0.1363E-12  0.1758E-12  0.6254E-17  0.6953E-15  0.6150E-22  0.6837E-20  0.1034E-13  0.1422E-16  0.1295E-13 -0.2630E-14   30.28       7.000       1.000    
         123   105.6       3.907      0.9858E+24  0.3206E+25  0.1361E+25  0.3559E+25  0.1386E-12  0.1784E-12  0.7796E-17  0.6761E-15  0.7487E-22  0.6493E-20  0.1100E-13  0.1479E-16  0.1359E-13 -0.2611E-14   30.28       7.000       1.000    
         124   109.7       3.997      0.9717E+24  0.3220E+25  0.1340E+25  0.3578E+25  0.1409E-12  0.1810E-12  0.9650E-17  0.6575E-15  0.9050E-22  0.6166E-20  0.1170E-13  0.1538E-16  0.1427E-13 -0.2589E-14   30.28       6.000       1.000    
         125   114.0       4.089      0.9578E+24  0.3233E+25  0.1319E+25  0.3597E+25  0.1432E-12  0.1836E-12  0.1187E-16  0.6393E-15  0.1087E-21  0.5855E-20  0.1245E-13  0.1598E-16  0.1500E-13 -0.2566E-14   35.88       12.00       2.000    
         126   118.4       4.181      0.9441E+24  0.3247E+25  0.1299E+25  0.3615E+25  0.1456E-12  0.1863E-12  0.1450E-16  0.6217E-15  0.1297E-21  0.5560E-20  0.1325E-13  0.1660E-16  0.1577E-13 -0.2539E-14   35.88       6.000       1.000    
         127   123.1       4.275      0.9307E+24  0.3261E+25  0.1280E+25  0.3634E+25  0.1479E-12  0.1890E-12  0.1762E-16  0.6046E-15  0.1538E-21  0.5280E-20  0.1409E-13  0.1724E-16  0.1658E-13 -0.2509E-14   35.88       6.000       1.000    
         128   127.8       4.369      0.9174E+24  0.3275E+25  0.1260E+25  0.3653E+25  0.1502E-12  0.1917E-12  0.2128E-16  0.5880E-15  0.1814E-21  0.5013E-20  0.1499E-13  0.1789E-16  0.1745E-13 -0.2476E-14   35.88       6.000       1.000    
         129   132.8       4.465      0.9043E+24  0.3290E+25  0.1241E+25  0.3671E+25  0.1525E-12  0.1945E-12  0.2556E-16  0.5718E-15  0.2128E-21  0.4760E-20  0.1595E-13  0.1856E-16  0.1837E-13 -0.2439E-14   35.88       6.000       1.000    
         130   138.0       4.562      0.8914E+24  0.3305E+25  0.1223E+25  0.3689E+25  0.1549E-12  0.1973E-12  0.3054E-16  0.5560E-15  0.2483E-21  0.4520E-20  0.1697E-13  0.1924E-16  0.1935E-13 -0.2397E-14   35.88       6.000       1.000    
         131   143.4       4.660      0.8786E+24  0.3319E+25  0.1204E+25  0.3708E+25  0.1573E-12  0.2002E-12  0.3632E-16  0.5406E-15  0.2883E-21  0.4292E-20  0.1806E-13  0.1995E-16  0.2039E-13 -0.2350E-14   35.88       6.000       1.000    
         132   148.9       4.760      0.8661E+24  0.3334E+25  0.1186E+25  0.3725E+25  0.1596E-12  0.2031E-12  0.4298E-16  0.5257E-15  0.3332E-21  0.4075E-20  0.1921E-13  0.2067E-16  0.2149E-13 -0.2298E-14   35.88       6.000       1.000    
         133   154.7       4.860      0.8536E+24  0.3349E+25  0.1169E+25  0.3743E+25  0.1620E-12  0.2060E-12  0.5064E-16  0.5111E-15  0.3834E-21  0.3870E-20  0.2044E-13  0.2142E-16  0.2266E-13 -0.2238E-14   42.50       10.00       2.000    
         134   160.8       4.962      0.8413E+24  0.3364E+25  0.1151E+25  0.3761E+25  0.1645E-12  0.2091E-12  0.5941E-16  0.4970E-15  0.4392E-21  0.3674E-20  0.2175E-13  0.2218E-16  0.2390E-13 -0.2171E-14   42.50       5.000       1.000    
         135   167.0       5.066      0.8292E+24  0.3379E+25  0.1134E+25  0.3778E+25  0.1669E-12  0.2121E-12  0.6941E-16  0.4832E-15  0.5012E-21  0.3488E-20  0.2314E-13  0.2297E-16  0.2521E-13 -0.2096E-14   42.50       5.000       1.000    
         136   173.5       5.170      0.8172E+24  0.3395E+25  0.1117E+25  0.3795E+25  0.1694E-12  0.2152E-12  0.8078E-16  0.4697E-15  0.5696E-21  0.3312E-20  0.2461E-13  0.2378E-16  0.2660E-13 -0.2011E-14   42.50       5.000       1.000    
         137   180.3       5.276      0.8054E+24  0.3410E+25  0.1101E+25  0.3812E+25  0.1719E-12  0.2184E-12  0.9366E-16  0.4566E-15  0.6450E-21  0.3145E-20  0.2618E-13  0.2462E-16  0.2807E-13 -0.1915E-14   42.50       5.000       1.000    
         138   187.3       5.384      0.7937E+24  0.3425E+25  0.1085E+25  0.3829E+25  0.1744E-12  0.2216E-12  0.1082E-15  0.4439E-15  0.7278E-21  0.2986E-20  0.2785E-13  0.2548E-16  0.2963E-13 -0.1807E-14   42.50       5.000       1.000    
         139   194.6       5.492      0.7821E+24  0.3441E+25  0.1069E+25  0.3845E+25  0.1769E-12  0.2249E-12  0.1246E-15  0.4315E-15  0.8184E-21  0.2835E-20  0.2962E-13  0.2636E-16  0.3128E-13 -0.1686E-14   42.50       5.000       1.000    
         140   202.2       5.603      0.7707E+24  0.3456E+25  0.1053E+25  0.3861E+25  0.1795E-12  0.2282E-12  0.1429E-15  0.4194E-15  0.9173E-21  0.2692E-20  0.3151E-13  0.2727E-16  0.3303E-13 -0.1549E-14   42.50       5.000       1.000    
         141   210.1       5.714      0.7594E+24  0.3471E+25  0.1038E+25  0.3878E+25  0.1821E-12  0.2316E-12  0.1635E-15  0.4076E-15  0.1025E-20  0.2555E-20  0.3351E-13  0.2820E-16  0.3488E-13 -0.1395E-14   42.50       5.000       1.000    
         142   218.2       5.828      0.7483E+24  0.3486E+25  0.1022E+25  0.3894E+25  0.1847E-12  0.2350E-12  0.1865E-15  0.3962E-15  0.1142E-20  0.2426E-20  0.3564E-13  0.2917E-16  0.3683E-13 -0.1222E-14   50.33       9.000       2.000    
         143   226.7       5.942      0.7373E+24  0.3502E+25  0.1008E+25  0.3909E+25  0.1873E-12  0.2385E-12  0.2121E-15  0.3850E-15  0.1269E-20  0.2303E-20  0.3790E-13  0.3016E-16  0.3890E-13 -0.1028E-14   50.33       5.000       1.000    
         144   235.6       6.059      0.7265E+24  0.3517E+25  0.9930E+24  0.3925E+25  0.1900E-12  0.2421E-12  0.2405E-15  0.3741E-15  0.1405E-20  0.2186E-20  0.4031E-13  0.3118E-16  0.4109E-13 -0.8099E-15   50.33       5.000       1.000    
         145   244.7       6.177      0.7158E+24  0.3532E+25  0.9787E+24  0.3940E+25  0.1927E-12  0.2457E-12  0.2720E-15  0.3636E-15  0.1553E-20  0.2076E-20  0.4287E-13  0.3222E-16  0.4340E-13 -0.5657E-15   50.33       5.000       1.000    
         146   254.3       6.296      0.7052E+24  0.3547E+25  0.9646E+24  0.3955E+25  0.1954E-12  0.2494E-12  0.3069E-15  0.3533E-15  0.1711E-20  0.1970E-20  0.4559E-13  0.3330E-16  0.4585E-13 -0.2924E-15   50.33       5.000       1.000    
         147   264.2       6.417      0.6948E+24  0.3562E+25  0.9507E+24  0.3971E+25  0.1982E-12  0.2532E-12  0.3453E-15  0.3433E-15  0.1882E-20  0.1870E-20  0.4848E-13  0.3442E-16  0.4843E-13  0.1326E-16   50.33       4.000       1.000    
         148   274.4       6.540      0.6845E+24  0.3577E+25  0.9372E+24  0.3986E+25  0.2010E-12  0.2570E-12  0.3877E-15  0.3335E-15  0.2064E-20  0.1775E-20  0.5156E-13  0.3556E-16  0.5117E-13  0.3546E-15   50.33       5.000       1.000    
         149   285.1       6.665      0.6743E+24  0.3591E+25  0.9238E+24  0.4000E+25  0.2038E-12  0.2608E-12  0.4344E-15  0.3241E-15  0.2259E-20  0.1685E-20  0.5482E-13  0.3674E-16  0.5405E-13  0.7352E-15   59.58       10.00       2.000    
         150   296.2       6.791      0.6644E+24  0.3606E+25  0.9107E+24  0.4015E+25  0.2067E-12  0.2647E-12  0.4856E-15  0.3148E-15  0.2467E-20  0.1600E-20  0.5830E-13  0.3795E-16  0.5710E-13  0.1160E-14   59.58       5.000       1.000    
         151   307.8       6.920      0.6545E+24  0.3621E+25  0.8979E+24  0.4030E+25  0.2096E-12  0.2687E-12  0.5417E-15  0.3059E-15  0.2689E-20  0.1518E-20  0.6199E-13  0.3920E-16  0.6032E-13  0.1632E-14   59.58       5.000       1.000    
         152   319.7       7.050      0.6448E+24  0.3635E+25  0.8853E+24  0.4045E+25  0.2125E-12  0.2728E-12  0.6031E-15  0.2971E-15  0.2925E-20  0.1441E-20  0.6592E-13  0.4049E-16  0.6373E-13  0.2157E-14   59.58       5.000       1.000    
         153   332.2       7.182      0.6353E+24  0.3650E+25  0.8730E+24  0.4060E+25  0.2154E-12  0.2769E-12  0.6701E-15  0.2886E-15  0.3176E-20  0.1368E-20  0.7010E-13  0.4181E-16  0.6732E-13  0.2740E-14   59.58       5.000       1.000    
         154   345.1       7.317      0.6258E+24  0.3664E+25  0.8608E+24  0.4075E+25  0.2184E-12  0.2810E-12  0.7433E-15  0.2804E-15  0.3441E-20  0.1298E-20  0.7455E-13  0.4317E-16  0.7112E-13  0.3387E-14   59.58       5.000       1.000    
         155   358.6       7.453      0.6166E+24  0.3679E+25  0.8489E+24  0.4089E+25  0.2215E-12  0.2853E-12  0.8230E-15  0.2723E-15  0.3722E-20  0.1232E-20  0.7927E-13  0.4458E-16  0.7512E-13  0.4104E-14   59.58       5.000       1.000    
         156   372.5       7.591      0.6074E+24  0.3693E+25  0.8372E+24  0.4104E+25  0.2245E-12  0.2895E-12  0.9096E-15  0.2645E-15  0.4020E-20  0.1169E-20  0.8430E-13  0.4602E-16  0.7935E-13  0.4898E-14   70.52       10.00       2.000    
         157   387.0       7.732      0.5985E+24  0.3707E+25  0.8258E+24  0.4119E+25  0.2276E-12  0.2939E-12  0.1004E-14  0.2569E-15  0.4334E-20  0.1109E-20  0.8964E-13  0.4751E-16  0.8382E-13  0.5775E-14   70.52       5.000       1.000    
         158   402.1       7.875      0.5896E+24  0.3721E+25  0.8145E+24  0.4134E+25  0.2307E-12  0.2983E-12  0.1106E-14  0.2495E-15  0.4665E-20  0.1052E-20  0.9533E-13  0.4905E-16  0.8854E-13  0.6745E-14   70.52       5.000       1.000    
         159   417.8       8.020      0.5809E+24  0.3735E+25  0.8035E+24  0.4150E+25  0.2339E-12  0.3028E-12  0.1217E-14  0.2423E-15  0.5014E-20  0.9985E-21  0.1014E-12  0.5063E-16  0.9351E-13  0.7815E-14   70.52       5.000       1.000    
         160   434.0       8.168      0.5723E+24  0.3750E+25  0.7927E+24  0.4165E+25  0.2371E-12  0.3073E-12  0.1336E-14  0.2353E-15  0.5380E-20  0.9474E-21  0.1078E-12  0.5225E-16  0.9877E-13  0.8995E-14   70.52       6.000       1.000    
         161   450.9       8.319      0.5639E+24  0.3764E+25  0.7820E+24  0.4181E+25  0.2403E-12  0.3119E-12  0.1466E-14  0.2285E-15  0.5765E-20  0.8988E-21  0.1147E-12  0.5393E-16  0.1043E-12  0.1029E-13   70.52       6.000       1.000    
         162   468.5       8.472      0.5556E+24  0.3777E+25  0.7716E+24  0.4196E+25  0.2436E-12  0.3165E-12  0.1606E-14  0.2219E-15  0.6170E-20  0.8526E-21  0.1219E-12  0.5566E-16  0.1102E-12  0.1173E-13   70.52       6.000       1.000    
         163   486.7       8.627      0.5475E+24  0.3791E+25  0.7613E+24  0.4212E+25  0.2469E-12  0.3213E-12  0.1757E-14  0.2155E-15  0.6593E-20  0.8089E-21  0.1297E-12  0.5745E-16  0.1163E-12  0.1330E-13   83.45       12.00       2.000    
         164   505.7       8.786      0.5394E+24  0.3805E+25  0.7513E+24  0.4229E+25  0.2503E-12  0.3260E-12  0.1919E-14  0.2093E-15  0.7037E-20  0.7673E-21  0.1379E-12  0.5929E-16  0.1228E-12  0.1503E-13   83.45       6.000       1.000    
         165   525.3       8.948      0.5315E+24  0.3819E+25  0.7414E+24  0.4245E+25  0.2537E-12  0.3309E-12  0.2095E-14  0.2032E-15  0.7501E-20  0.7278E-21  0.1467E-12  0.6119E-16  0.1297E-12  0.1692E-13   83.45       6.000       1.000    
         166   545.8       9.112      0.5238E+24  0.3833E+25  0.7316E+24  0.4262E+25  0.2571E-12  0.3358E-12  0.2283E-14  0.1973E-15  0.7985E-20  0.6902E-21  0.1560E-12  0.6314E-16  0.1370E-12  0.1901E-13   83.45       6.000       1.000    
         167   567.1       9.280      0.5161E+24  0.3847E+25  0.7221E+24  0.4280E+25  0.2606E-12  0.3408E-12  0.2485E-14  0.1916E-15  0.8491E-20  0.6546E-21  0.1660E-12  0.6516E-16  0.1446E-12  0.2129E-13   83.45       6.000       1.000    
         168   589.1       9.452      0.5086E+24  0.3861E+25  0.7127E+24  0.4297E+25  0.2641E-12  0.3458E-12  0.2702E-14  0.1860E-15  0.9019E-20  0.6208E-21  0.1765E-12  0.6725E-16  0.1527E-12  0.2379E-13   83.45       6.000       1.000    
